StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,att_check_1,att_check_2,att_check_3_1,att_check_3_2,att_check_3_3,att_check_4,comp_check_1,comp_check_2,comp_check_3,lr_meaning_1,lr_preference_1,lr_word_gen_1,lf_meaning_1,lf_preference_1,lf_word_gen_1,ll_meaning_1,ll_preference_1,ll_word_gen_1,lm_meaning_1,lm_preference_1,lm_word_gen_1,lh_meaning_1,lh_preference_1,lh_word_gen_1,ercv_meaning_1,ercv_preference_1,ercv_word_gen_1,efcv_meaning_1,efcv_preference_1,efcv_word_gen_1,ercc_meaning_1,ercc_preference_1,ercc_word_gen_1,efcc_meaning_1,efcc_preference_1,efcc_word_gen_1,sfr_full_meaning_1,sfr_full_preference_1,sfr_full_word_gen_1,sfr_par_meaning_1,sfr_par_preference_1,sfr_par_word_gen_1,srf_full_meaning_1,srf_full_preference_1,srf_full_word_gen_1,srf_par_meaning_1,srf_par_preference_1,srf_par_word_gen_1,srfr_full_meaning_1,srfr_full_preference_1,srfr_full_word_gen_1,srfr_par_meaning_1,srfr_par_preference_1,srfr_par_word_gen_1,sfrf_full_meaning_1,sfrf_full_preference_1,sfrf_full_word_gen_1,sfrf_par_meaning_1,sfrf_par_preference_1,sfrf_par_word_gen_1,sfrfr_meaning_1,sfrfr_preference_1,sfrfr_word_gen_1,srfrf_meaning_1,srfrf_preference_1,srfrf_word_gen_1,log_rise_meaning_1,log_rise_preference_1,log_rise_word_gen_1,log_fall_meaning_1,log_fall_preference_1,log_fall_word_gen_1,pc_full_meaning_1,pc_full_preference_1,pc_full_word_gen_1,pc_par_meaning_1,pc_par_preference_1,pc_par_word_gen_1,nc_full_meaning_1,nc_full_preference_1,nc_full_word_gen_1,nc_par_meaning_1,nc_par_preference_1,nc_par_word_gen_1,lrsf_meaning_1,lrsf_preference_1,lrsf_word_gen_1,lrsfer_meaning_1,lrsfer_preference_1,lrsfer_word_gen_1,comp_check_4,comp_check_5,comp_check_6,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_34_DO
2020-06-16 17:25:37,2020-06-16 17:36:35,0,174.84.60.207,100,657,1,2020-06-16 17:36:35,R_1OQ8JPrtyQemmAo,,,,,42.819305419921875,-83.2845001220703125,anonymous,EN,1,2,2,,,,,5,1,2,80,50,increasing,8,4,down,7,3,depressed,68,60,"consistent ",98,98,victory,24,5,Asymptote,11,6,irritated,19,8,rising,20,4,sad,19,9,trough,41,16,wavy,14,4,normal,34,6,degraded,26,11,wavy,30,4,annoyed,29,4,vibrate,11,4,slow,27,17,irritated,49,15,"cyclical ",31,18,achievement,15,4,crash,11,4,crash,17,4,proportion,11,5,triangle,21,8,meteor,10,7,sudden,34,5,ramp,2,4,3,1,,1,,47,6,,none,Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Linear_Rise|Sinusoidal_Fall_Rise_Full|Logistic_Rise|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Partial|Linear_High|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Low|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Negative_Change_Partial|Logistic_Fall|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Full|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Full|Linear_Fall
2020-06-16 17:29:01,2020-06-16 17:51:27,0,174.128.226.18,100,1346,1,2020-06-16 17:51:28,R_Ua5boKOlvgXqWCR,,,,,39.7501068115234375,-104.995697021484375,anonymous,EN,1,2,2,,,,,5,1,2,79,77,ACCURATE LIFE,65,66,swift life,69,57,DOWNED LIFE,62,47,SHORT .LIFE,44,38,LEVELED LIFE,80,72,fulfillment,64,54,UNAHAPPY,69,59,exceptional,52,42,unbalanced,54,41,GOOD AGE LIFE,77,78,good life while perfect meaning,61,53,GOOD LIFE,57,74,eventful,64,58,UNBALANCED LIFE,47,62,BALANCED LIFE,68,59,PERFECT LIFE,51,51,AVERAGE LIFE,64,64,"happy life at 20, and 40 years",64,58,"PENDULUM LIFE ",84,64,GOOD LIFE,63,45,BALANCED LIFE,56,66,competitive,73,62,SHORT LIFE,45,48,ACTIVE LIFE,62,63,normal life,44,23,unbalanced life,62,54,long life,2,4,3,1,,2,,40,4,,,Negative_Change_Partial|Exponential_Rise_Convex|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Concave|Linear_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Rise|Positive_Change_Partial|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Convex|Logistic_Fall|Linear_Low|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Full|Negative_Change_Full|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Partial
2020-06-16 17:43:22,2020-06-16 17:54:14,0,70.191.15.37,100,652,1,2020-06-16 17:54:14,R_2cioENYLj87fwXo,,,,,36.1150054931640625,-115.21649932861328125,anonymous,EN,1,2,2,,,,,3,4,3,50,82,enjoyed life,57,67,un happy,8,12,less,48,70,anything happened at anytime,69,45,no happiness forever,51,69,powerful,69,52,convince,63,43,some what accepted,79,79,comited,59,35,un consider,49,38,undetermined,64,38,relive,74,57,un usual,53,32,Savior,47,38,very unique,59,43,meaningless,63,60,unusual,63,46,determined,70,41,realiblity,76,41,matured,65,42,just improve,58,37,stress,66,43,reflecting,49,42,un secured,61,28,pre devalbed,68,27,secured,54,59,sad,2,2,3,2,,1,,27,5,,nice survey,Linear_Middle|Linear_Rise|Linear_High|Exponential_Rise_Concave|Logistic_Fall|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Partial|Exponential_Fall_Convex|Linear_Low|Exponential_Fall_Concave|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Full|Negative_Change_Partial|Linear_Rise_Sharp_Fall|Negative_Change_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Rise
2020-06-16 17:40:44,2020-06-16 18:13:44,0,193.37.252.44,100,1979,1,2020-06-16 18:13:44,R_1qU1eQXWeC0WWIu,,,,,25.9091949462890625,-80.3927001953125,anonymous,EN,1,2,2,,,,,5,4,3,80,85,blessed,100,87,blessed,87,93,lucky,80,87,blessed,100,100,blessed,80,98,blessed,80,80,blessed,80,55,blessde,80,78,bless,67,79,blessde,72,80,blessde,82,80,blessed,80,85,blessde,62,82,blessed,88,89,blessing,80,66,blessed,80,83,blessed,60,87,blessde,79,79,blessde,80,82,blessed,69,86,"blessed ",61,80,blessed,100,87,blessed,80,96,blessde,80,80,blessed,80,89,blessed,80,90,blessed,2,4,3,1,,2,,49,5,,none,Linear_Low|Linear_High|Logistic_Fall|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Partial|Negative_Change_Full|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Exponential_Rise_Convex|Logistic_Rise|Linear_Middle|Linear_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Partial|Positive_Change_Full
2020-06-16 18:34:45,2020-06-16 18:42:40,0,174.54.209.25,100,475,1,2020-06-16 18:42:40,R_3Jz0Y7mxbeIzpK7,,,,,40.009002685546875,-76.36309814453125,anonymous,EN,1,2,2,,,,,5,1,2,50,50,Better,52,45,Crashed,17,1,Great,53,34,Boring,100,100,GREAT,46,49,Improved,51,9,Bad,52,51,Excelled,50,52,Declining,50,20,sad,47,48,Unstable,51,52,Peaked,47,25,Peaked,50,50,Fluctuating,52,49,Unstable,50,49,Unstable,50,50,shaky,51,51,Unstable,50,49,Fluctuating,53,51,Great,50,52,Drastic,50,49,Crashed,51,51,Crashed,49,52,Peaked,51,49,Alright,52,18,Bad,50,51,Unstable,2,4,3,1,,1,,35,2,,No,Sinusoidal_Fall_Rise_Full|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Full|Negative_Change_Partial|Linear_High|Logistic_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Convex|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Full|Linear_Low|Sinusoidal_Rise_Fall_Partial|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise|Logistic_Rise|Sinusoidal_Fall_Rise_Partial|Linear_Fall
2020-06-16 18:31:43,2020-06-16 18:53:36,0,67.172.52.203,100,1313,1,2020-06-16 18:53:37,R_1mgudJjgzJt1ivd,,,,,41.4355010986328125,-79.690399169921875,anonymous,EN,1,2,2,,,,,5,1,2,70,60,improving,50,0,loss,0,0,tragic,60,40,decent,100,100,amazing,32,10,improving,35,0,decline,80,80,good,70,20,declining,55,0,recovery,40,0,lower,70,40,good,60,5,decent,50,0,rollercoaster,60,10,rollercoaster,65,10,rollercoaster,65,10,good,49,0,rollercoaster,50,0,rollercoaster,50,20,enlightenment,50,0,tragedy,60,0,turnaround,40,0,recovery,35,0,okay,55,5,okay,15,0,sad,55,0,interesting,2,4,3,1,,1,,32,5,,It was hard to come up with a single word,Exponential_Rise_Concave|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Concave|Linear_Middle|Exponential_Fall_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Low|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Fall|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Full|Negative_Change_Full|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Negative_Change_Partial|Positive_Change_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full
2020-06-16 18:36:54,2020-06-16 18:59:14,0,68.110.116.185,100,1339,1,2020-06-16 18:59:14,R_3el7U3NPNnoB0lm,,,,,33.63250732421875,-112.1277008056640625,anonymous,EN,1,2,2,,,,,5,1,2,50,20,fake,87,0,tragic,85,0,abject,50,0,dull,50,0,fantasy,87,80,lucky,91,0,sad,81,81,improbable,89,0,pitiful,92,51,troubled,71,100,sunny,50,0,average,85,0,depressing,92,69,rocky,93,72,different,96,0,sad,89,10,decent,95,93,interesting,98,40,wild,95,80,remarkable,86,0,wrecked,93,17,rebound,86,3,sharp,92,0,pointed,88,9,disappointing,87,0,deflated,90,0,survivor,2,4,3,1,,1,,32,5,,,Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise|Linear_Fall|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full|Exponential_Rise_Convex|Exponential_Fall_Concave|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Rise_Concave|Logistic_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Rise|Linear_Middle|Negative_Change_Full|Linear_Low|Linear_High|Positive_Change_Full
2020-06-16 18:39:27,2020-06-16 19:02:16,0,157.50.29.32,100,1369,1,2020-06-16 19:02:17,R_2zkWYJrLbeXXCJa,,,,,13.08599853515625,80.27508544921875,anonymous,EN,1,1,2,15,30,3,2,3,4,2,61,61,higher level of the positing,55,53,decreasing the value,82,82,equal valused,61,77,middle level of the management,100,100,higher level of the management,58,49,some decrease of the valused,48,51,decreasing our work,40,39,higher level of the valued,51,49,keeping the time,41,40,taking the improve our self,48,41,high level of the pointing,41,41,correct value reason,73,68,lower level of our life,42,61,time managing,41,41,keeping the time values,60,49,improve of our self,52,56,TIME MANAGEMENT,41,40,routine work full wave,60,61,IMPROVE OUR SELF,50,52,lower to the higher level of the positioning,50,51,our level is reduced.,59,61,some not understanding the valued,62,62,improving our self,62,62,KEEPING THE VALUABLE TIME,69,53,not improvement of our valused,25,26,decreasing our life track,42,40,some up down on the valused,4,2,1,1,,1,,27,5,,nothing,Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Full|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Low|Linear_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Convex|Linear_Rise_Sharp_Fall|Logistic_Fall|Negative_Change_Partial|Exponential_Rise_Concave|Exponential_Rise_Convex|Positive_Change_Full|Sinusoidal_Fall_Rise_Full|Linear_Rise|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Linear_High|Linear_Middle|Sinusoidal_Rise_Fall_Partial
2020-06-16 18:37:13,2020-06-16 19:03:54,0,173.198.160.217,100,1601,1,2020-06-16 19:03:55,R_NUyFptrFkqRhltf,,,,,43.9600982666015625,-111.69750213623046875,anonymous,EN,1,2,2,,,,,5,1,2,84,59,happy,18,1,downer,0,0,depressed,72,51,content,77,49,happy,17,4,different,39,0,downward,85,86,happy,65,5,depressed,21,2,experiences,76,26,happy,63,13,okay,13,3,downhill,29,9,experience,67,23,okay,47,5,erratic,18,1,rollercoaster,47,5,experiences,20,2,erratic,59,1,changing,51,5,unhappy,12,1,unhappy,24,3,unhappy,81,66,content,42,15,experiences,40,7,unhappy,13,4,erratic,2,4,3,2,,1,,56,5,,,Negative_Change_Full|Logistic_Fall|Linear_Middle|Exponential_Fall_Concave|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Partial|Linear_High|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Low|Logistic_Rise|Sinusoidal_Fall_Rise_Full|Linear_Fall|Sinusoidal_Rise_Fall_Full|Negative_Change_Partial|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Full|Positive_Change_Partial|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall
2020-06-16 19:02:54,2020-06-16 19:10:30,0,72.219.73.66,100,456,1,2020-06-16 19:10:31,R_2ONJfo9vPdnNkhk,,,,,33.7671966552734375,-118.38140106201171875,anonymous,EN,1,2,2,,,,,5,1,2,100,100,positive,34,20,negative,2,0,flat,14,1,line,100,100,happy,93,86,positive,50,0,negative,91,68,round,32,21,down,59,39,valley,83,62,curve,75,30,hill,52,14,down,68,48,rollercoaster,61,57,rollercoaster,63,22,rollercoaster,72,65,rollercoaster,80,50,rollercoaster,72,40,rollercoaster,79,66,the climb,32,28,decline,71,45,v,54,35,check,42,18,peak,87,54,peak,51,0,decline,70,65,jump,2,4,3,2,,1,,24,5,,none,Linear_Rise_Sharp_Fall|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Rise|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Full|Linear_Rise|Linear_High|Sinusoidal_Fall_Rise_Partial|Linear_Middle|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Partial|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Full|Logistic_Fall|Linear_Fall|Positive_Change_Partial|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Full|Linear_Low|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Concave|Negative_Change_Full
2020-06-16 19:07:09,2020-06-16 19:17:31,0,73.171.234.125,100,621,1,2020-06-16 19:17:31,R_3PRfdyyizTKPwvG,,,,,30.191802978515625,-81.6027984619140625,anonymous,EN,1,2,2,,,,,2,3,2,76,96,nice,82,63,nice,91,67,good,91,77,rest,78,98,nice,77,88,good,100,83,good,89,83,nice,79,93,good,94,73,nice,83,93,good,77,95,rest,100,61,rest,88,90,nice,75,94,good,78,92,good,88,89,rest,99,82,rest,97,93,nice,92,84,good,92,76,beautiful,76,94,nice,71,90,nice,69,97,good,86,83,rest,86,98,rest,79,92,nice,2,4,3,2,,2,,35,5,,good,Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Exponential_Rise_Convex|Logistic_Rise|Exponential_Rise_Concave|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Full|Linear_Fall|Linear_Low|Exponential_Fall_Convex|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Positive_Change_Full|Linear_High|Sinusoidal_Fall_Rise_Full|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Middle|Sinusoidal_Rise_Fall_Full|Negative_Change_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Logistic_Fall
2020-06-16 22:22:54,2020-06-16 22:35:01,0,108.6.123.88,100,727,1,2020-06-16 22:35:01,R_3OqxEcWMIUIb70q,,,,,40.63720703125,-73.9037017822265625,anonymous,EN,1,2,2,,,,,5,1,2,100,100,improvement,16,17,slope,0,0,despair,49,48,straight,64,100,ecstasy,100,100,improvement,19,1,downward,100,100,happiness,38,34,downhill,72,73,valley,86,75,uphill,52,31,downfall,28,12,downhill,79,50,redemption,71,67,valleys,53,40,roller coaster,48,25,hill,72,69,hectic,51,50,hilly,82,50,breakout,29,28,drop,70,56,enlightenment,44,28,something,52,40,old,66,41,climax,21,19,bad,81,67,learning,2,4,3,1,,3,,28,5,,no,Linear_Rise|Negative_Change_Partial|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Concave|Positive_Change_Full|Positive_Change_Partial|Logistic_Rise|Linear_High|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Full|Linear_Low|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Middle|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Exponential_Rise_Convex|Negative_Change_Full|Exponential_Fall_Convex|Exponential_Fall_Concave|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise
2020-06-17 02:53:42,2020-06-17 02:59:24,0,35.132.166.226,100,341,1,2020-06-17 02:59:24,R_XHh8kh7dT5kosoh,,,,,43.990997314453125,-124.0930023193359375,anonymous,EN,1,2,2,,,,,5,1,2,81,87,optimistic,32,0,futile,2,0,bleak,74,75,average,100,100,peaceful,75,91,improving,33,0,hopeless,84,74,growing,33,0,dark,79,66,phases,72,87,well,77,73,transitional,17,6,sad,62,43,turbulent,68,54,average,63,24,topsyturvey,68,54,unsteady,74,64,allover,76,69,unstable,82,55,dramatic,70,45,unlucky,62,81,overcoming,74,72,good,63,46,fleeting,41,12,short,70,55,phases,72,64,brave,2,4,3,2,,1,,23,2,,,Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Full|Linear_Fall|Exponential_Rise_Convex|Exponential_Rise_Concave|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Linear_Low|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Concave|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Logistic_Fall|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Positive_Change_Partial|Logistic_Rise|Negative_Change_Partial|Linear_Rise|Sinusoidal_Rise_Fall_Partial|Linear_Middle
2020-06-15 09:13:24,2020-06-15 09:13:31,0,73.253.167.168,1,7,0,2020-06-22 09:14:15,R_2rjh75sqUBxRlTf,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15 09:58:57,2020-06-15 10:20:41,0,174.27.253.71,78,1304,0,2020-06-22 10:20:44,R_3FWYipyguHDQU3B,,,,,,,anonymous,EN,1,2,1,15,26,39,1,5,1,1,,,,41,72,nothing,0,43,nothing,50,66,enjoy life,100,100,be happy,45,78,no,21,62,be happy,37,43,nothing,39,80,happy,50,74,no,,,,50,68,nice,39,53,try to be a happy,,,,,,,67,53,no,100,95,super,100,100,enjoy life,57,46,no,39,52,no,64,48,no,56,60,nothing,48,59,nothing,59,74,nothing,54,48,nothing,40,59,nothing,,,,,,,,,,,,,,,Linear_Low|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Exponential_Fall_Concave|Linear_Fall|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Linear_Middle|Linear_High|Sinusoidal_Rise_Fall_Full|Negative_Change_Full|Exponential_Rise_Concave|Positive_Change_Partial|Positive_Change_Full|Negative_Change_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Convex|Logistic_Fall|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Partial|Linear_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Full
2020-06-15 10:52:03,2020-06-15 10:53:01,0,74.109.232.242,13,57,0,2020-06-22 10:53:20,R_2uUPIsjMgs9YC6w,,,,,,,anonymous,EN,1,2,2,,,,,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Convex|Linear_Rise|Linear_High|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full|Logistic_Fall|Linear_Low|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Partial|Positive_Change_Full|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Negative_Change_Full|Linear_Fall|Exponential_Rise_Concave|Linear_Middle|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Fall
2020-06-15 10:50:39,2020-06-15 11:00:11,0,75.111.192.88,13,571,0,2020-06-22 11:00:12,R_3QGJlGq85TBhOc8,,,,,,,anonymous,EN,1,2,2,,,,,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinusoidal_Rise_Fall_Rise_Fall|Negative_Change_Partial|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Full|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Convex|Exponential_Fall_Concave|Linear_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Rise_Sharp_Fall|Linear_Low|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Middle|Exponential_Rise_Concave|Positive_Change_Full|Negative_Change_Full|Logistic_Fall|Exponential_Rise_Convex|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Full
2020-06-15 11:12:54,2020-06-15 11:13:01,0,74.130.20.236,1,7,0,2020-06-22 11:13:39,R_2vkmBtKRFnKIhMg,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
